종목명,섹터,변동일자,매수매도,기준주가,90일후_주가,180일후_주가,270일후_주가,360일후_주가,90일_시장수익률,180일_시장수익률,270일_시장수익률,360일_시장수익률,개인_90진입_180매도_종목수익률,개인_90진입_180매도_시장수익률,개인_90진입_180매도_초과수익률,개인_90진입_360매도_종목수익률,개인_90진입_360매도_시장수익률,개인_90진입_360매도_초과수익률,개인_180진입_360매도_종목수익률,개인_180진입_360매도_시장수익률,개인_180진입_360매도_초과수익률
후성,소재,2025-05-16,매도,4130.0,5840.0,9260.0,8170.0,13410.0,0.2279480020744149,0.5799753895569191,1.0182535507627564,1.977779595266021,0.5856164383561644,0.2866793926842277,0.2989370456719367,1.2962328767123288,1.4250046339385345,-0.1287717572262057,0.4481641468682505,0.8846999864352925,-0.43653583956704195
한미약품,기타,2025-05-15,매수,290936.25,280474.5,452346.09,560949.0,423500.0,0.2300370742876259,0.5665112645501468,1.0211034813805713,1.9840387866694995,0.612788649235492,0.2735480070447385,0.33924064219075356,0.5099411889494411,1.425974671046156,-0.916033482096715,-0.06376995543390244,0.9048945604144265,-0.9686645158483289
CJ제일제당,필수소비재,2025-05-15,매도,225809.88,228275.16,225825.86,217503.41,225500.0,0.2300370742876259,0.5665112645501468,1.0211034813805713,1.9840387866694995,-0.010729594932711984,0.2735480070447385,-0.28427760197745044,-0.012157082706677343,1.425974671046156,-1.4381317537528333,-0.00144297026035896,0.9048945604144265,-0.9063375306747855
일진전기,기타,2025-05-14,매도,27931.94,39718.82,61707.8,71800.0,142500.0,0.2080383513895213,0.542560842842977,1.0064000961558464,1.9623301150403,0.553616144689092,0.2769138008480263,0.27670234384106573,2.587719876874489,1.4521821775218817,1.1355376993526072,1.3092704649979419,0.9203975835278262,0.38887288147011567
인터로조,헬스케어,2025-05-14,매도,15696.8,17818.51,15936.82,18770.0,19990.0,0.2080383513895213,0.542560842842977,1.0064000961558464,1.9623301150403,-0.10560310598360911,0.2769138008480263,-0.3825169068316354,0.12186709214182341,1.4521821775218817,-1.3303150853800583,0.25432802779977437,0.9203975835278262,-0.6660695557280518
신세계,기타,2025-05-12,매수,170035.19,162749.38,199867.66,324415.72,433000.0,0.2299056596000009,0.5622264416799693,0.9518587920323788,1.8726895253990212,0.22807017759453213,0.2702002218512014,-0.042130044256669275,1.6605324087870565,1.3356990863293525,0.324833322457704,1.1664335290661831,0.838843236009897,0.3275902930562862
한일시멘트,기타,2025-05-12,매수,17265.5,19389.31,16952.61,17550.0,16800.0,0.2299056596000009,0.5622264416799693,0.9518587920323788,1.8726895253990212,-0.12567234213079273,0.2702002218512014,-0.3958725639819941,-0.13354317404796773,1.3356990863293525,-1.4692422603773203,-0.009002153650676832,0.838843236009897,-0.8478453896605738
LG유플러스,통신서비스,2025-05-12,매수,12440.48,14403.62,15797.2,15115.02,15370.0,0.2299056596000009,0.5622264416799693,0.9518587920323788,1.8726895253990212,0.09675206649439515,0.2702002218512014,-0.17344815535680624,0.06709285582374425,1.3356990863293525,-1.2686062305056083,-0.02704276707264583,0.838843236009897,-0.8658860030825428
덴티움,헬스케어,2025-05-12,매도,60887.86,61382.08,57230.64,47543.93,51100.0,0.2299056596000009,0.5622264416799693,0.9518587920323788,1.8726895253990212,-0.06763276839103534,0.2702002218512014,-0.33783299024223673,-0.1675094750780684,1.3356990863293525,-1.5032085614074209,-0.10712163973703595,0.838843236009897,-0.9459648757469329
태광,소재,2025-05-12,매도,17571.41,21769.03,24816.71,26800.0,45250.0,0.2299056596000009,0.5622264416799693,0.9518587920323788,1.8726895253990212,0.14000072580174683,0.2702002218512014,-0.13019949604945458,1.0786410786332694,1.3356990863293525,-0.2570580076960831,0.8233682063416142,0.838843236009897,-0.015475029668282736
삼양식품,필수소비재,2025-05-09,매수,989399.5,1429796.88,1336199.25,1109674.0,1316000.0,0.252363899467418,0.5537448119632098,1.0518145316751824,1.691603977000706,-0.06546218648903465,0.2406496327656502,-0.3061118192546849,-0.07958954281673905,1.1492187519500852,-1.2288082947668242,-0.015116944572450552,0.7323333640610983,-0.7474503086335489
비나텍,기타,2025-05-09,매도,25339.81,27427.18,53689.32,113900.0,184700.0,0.252363899467418,0.5537448119632098,1.0518145316751824,1.691603977000706,0.9575224284815281,0.2406496327656502,0.7168727957158779,5.734195786807102,1.1492187519500852,4.584977034857017,2.440162773527398,0.7323333640610983,1.7078294094662998
현대건설,산업재,2025-05-08,매수,42475.86,70826.25,67245.15,98281.37,159400.0,0.2398390050683589,0.5978958028687574,0.918863476108674,1.6892979542002071,-0.050561762058558876,0.2887929774242399,-0.3393547394827988,1.2505779989763681,1.1690702931643386,0.08150770581202949,1.3704311760773826,0.6830246060925986,0.687406569984784
경동나비엔,기타,2025-05-08,매수,76253.52,91346.39,69348.29,56100.0,76900.0,0.2398390050683589,0.5978958028687574,0.918863476108674,1.6892979542002071,-0.24082068267831938,0.2887929774242399,-0.5296136601025593,-0.15814954482601884,1.1690702931643386,-1.3272198379903575,0.10889540318874491,0.6830246060925986,-0.5741292029038537
세아제강지주,금융,2025-05-08,매수,219365.62,198072.8,141820.12,129242.51,229000.0,0.2398390050683589,0.5978958028687574,0.918863476108674,1.6892979542002071,-0.2840000242335141,0.2887929774242399,-0.572793001657754,0.15614057053770136,1.1690702931643386,-1.0129297226266374,0.6147215218827907,0.6830246060925986,-0.06830308420980791
코스메카코리아,소재,2025-05-08,매도,45589.01,66220.89,66220.89,99400.0,79400.0,0.2398390050683589,0.5978958028687574,0.918863476108674,1.6892979542002071,0.0,0.2887929774242399,-0.2887929774242399,0.19901740976299173,1.1690702931643386,-0.9700528834013469,0.19901740976299173,0.6830246060925986,-0.48400719632960687
두산테스나,기타,2025-05-08,매도,25011.05,31001.72,50121.95,62402.82,132100.0,0.2398390050683589,0.5978958028687574,0.918863476108674,1.6892979542002071,0.6167473933704322,0.2887929774242399,0.32795441594619223,3.2610539028157146,1.1690702931643386,2.091983609651376,1.6355718402815533,0.6830246060925986,0.9525472341889547
한글과컴퓨터,정보기술,2025-04-23,매수,21668.18,26778.14,23928.35,22450.0,21450.0,0.2551433614179404,0.510433271394978,0.942008917808492,1.4624596918961548,-0.10642225337532782,0.20339502069997462,-0.30981727407530246,-0.19897349106397977,0.9618951647995846,-1.1608686558635644,-0.1035737942649618,0.6303002181764188,-0.7338740124413806
한화엔진,산업재,2025-04-23,매도,26350.0,30850.0,46200.0,55100.0,54300.0,0.2551433614179404,0.510433271394978,0.942008917808492,1.4624596918961548,0.49756888168557534,0.20339502069997462,0.2941738609856007,0.7601296596434359,0.9618951647995846,-0.20176550515614866,0.17532467532467533,0.6303002181764188,-0.45497554285174346
성광벤드,소재,2025-04-23,매도,26646.59,30963.64,30368.18,30150.0,38000.0,0.2551433614179404,0.510433271394978,0.942008917808492,1.4624596918961548,-0.019230943132008998,0.20339502069997462,-0.2226259638319836,0.22724589227881478,0.9618951647995846,-0.7346492725207698,0.251309759096528,0.6303002181764188,-0.3789904590798908
세방전지,기타,2025-04-22,매수,64063.99,69914.14,62529.52,62900.0,61400.0,0.2912243820172981,0.5340741346553461,0.9724046778501948,1.4900750367417597,-0.10562412696487439,0.1880771119413347,-0.2937012389062091,-0.12177994322750733,0.9284603601207408,-1.0502403033482481,-0.018063788111599078,0.6231777725013232,-0.6412415606129223
더블유게임즈,정보기술,2025-04-22,매수,53134.35,56559.21,49024.51,49611.63,52200.0,0.2912243820172981,0.5340741346553461,0.9724046778501948,1.4900750367417597,-0.1332179144652126,0.1880771119413347,-0.3212950264065473,-0.07707338910851122,0.9284603601207408,-1.005533749229252,0.06477351838906698,0.6231777725013232,-0.5584042541122562
STX엔진,산업재,2025-04-21,매도,21750.0,20750.0,37000.0,36900.0,33850.0,0.2903007367721265,0.5329767728800043,0.9453068157112124,1.5020093071736191,0.7831325301204819,0.1880771119413347,0.5950554181791472,0.6313253012048192,0.9390900399179472,-0.3077647387131279,-0.08513513513513514,0.6321247336794886,-0.7172598688146238
이수페타시스,정보기술,2025-04-18,매수,33083.7,60279.2,77644.4,116067.41,119700.0,0.2854411011780472,0.4726788639657855,0.8895878604274756,1.3389601033730734,0.28807947019867547,0.14566032050487832,0.14241914969379715,0.9857595986675338,0.8195778096946835,0.1661817889728503,0.5416436987084711,0.5882349917581311,-0.04659129304966003
CJ,금융,2025-04-18,매수,119033.01,164875.47,166252.7,176483.64,203000.0,0.2854411011780472,0.4726788639657855,0.8895878604274756,1.3389601033730734,0.008353152837107972,0.14566032050487832,-0.13730716766777035,0.23123227487994424,0.8195778096946835,-0.5883455348147393,0.2210328012717988,0.5882349917581311,-0.3672021904863323
현대위아,정보기술,2025-04-16,매수,40657.2,51289.11,47203.7,85645.91,76800.0,0.3137373159204295,0.4646180478904399,0.8896516624532291,1.373355021156301,-0.07965453095208716,0.11484847856688951,-0.19450300951897667,0.4973938912178433,0.8065674106954044,-0.3091735194775611,0.6269911045108753,0.6204600404690894,0.006531064041785828
하나머티리얼즈,정보기술,2025-04-16,매수,26116.3,25272.23,41954.89,46350.0,62700.0,0.3137373159204295,0.4646180478904399,0.8896516624532291,1.373355021156301,0.6601182404560263,0.11484847856688951,0.5452697618891368,1.480984068283646,0.8065674106954044,0.6744166575882415,0.49446226649622965,0.6204600404690894,-0.12599777397285977
피엔에이치테크,소재,2025-04-10,매도,5080.77,4956.14,6039.4,4885.0,4645.0,0.2816617650024973,0.4766917830774463,0.8230717907579517,1.2291191003544095,0.21856928981021506,0.15216964678240896,0.0663996430278061,-0.06277869470999614,0.7392413203104846,-0.8020200150204808,-0.2308838626353611,0.5095357920316279,-0.740419654666989
엠로,정보기술,2025-04-07,매수,45450.0,49800.0,43200.0,38400.0,26900.0,0.3140924468979448,0.5508118603983702,0.851056598744147,1.2481100912544028,-0.13253012048192772,0.18013908691068625,-0.31266920739261395,-0.4598393574297189,0.7107701186178383,-1.1706094760475572,-0.3773148148148148,0.44963431649079055,-0.8269491313056054
BNK금융지주,금융,2025-04-07,매도,9034.21,13299.21,13740.69,15458.79,17630.0,0.3140924468979448,0.5508118603983702,0.851056598744147,1.2481100912544028,0.03319595675231848,0.18013908691068625,-0.14694313015836777,0.32564265095445527,0.7107701186178383,-0.38512746766338307,0.2830505600519333,0.44963431649079055,-0.16658375643885726
티씨케이,소재,2025-04-02,매수,89019.47,104664.72,164770.19,141900.0,231000.0,0.2329698266845791,0.3692743464708652,0.6842760081032712,1.105983406279207,0.5742667634327976,0.11054976110226877,0.4637170023305288,1.2070474176971953,0.708057537743755,0.49898987995344024,0.40195262261941916,0.5380288192115172,-0.13607619659209808
SK스퀘어,금융,2025-04-02,매수,92900.0,185000.0,197100.0,346000.0,510000.0,0.2329698266845791,0.3692743464708652,0.6842760081032712,1.105983406279207,0.0654054054054054,0.11054976110226877,-0.04514435569686337,1.7567567567567568,0.708057537743755,1.0486992190130018,1.5875190258751903,0.5380288192115172,1.049490206663673
빙그레,기타,2025-03-27,매수,194181.48,79497.45,75474.68,73463.3,72600.0,0.1922022578010478,0.3371651312693103,0.5748730719664954,1.073432753191672,-0.050602503602316856,0.12159251714188035,-0.1721950207441972,-0.08676316032778407,0.7391619078259473,-0.8259250681537313,-0.038088005142916714,0.5506183228270816,-0.5887063279699982
테스,산업재,2025-03-27,매수,22361.54,25647.12,43448.08,39770.19,60100.0,0.1922022578010478,0.3371651312693103,0.5748730719664954,1.073432753191672,0.694072472854652,0.12159251714188035,0.5724799557127717,1.343343034227625,0.7391619078259473,0.6041811264016776,0.38326020390314136,0.5506183228270816,-0.1673581189239402
대한유화,소재,2025-03-27,매수,98133.34,85742.77,112109.9,144523.64,134700.0,0.1922022578010478,0.3371651312693103,0.5748730719664954,1.073432753191672,0.307514324531386,0.12159251714188035,0.18592180738950564,0.5709779378482873,0.7391619078259473,-0.16818396997765994,0.20149959994612435,0.5506183228270816,-0.34911872288095724
LG화학,소재,2025-03-26,매수,269257.28,209651.75,293115.0,343789.12,288146.97,0.1738692865040539,0.3119246197774281,0.5529589426291588,1.0445812385302549,0.39810423714564747,0.11760707504710544,0.28049716209854203,0.37440765459863784,0.7417452369158601,-0.3673375823172223,-0.01694908141855595,0.5584593868488605,-0.5754084682674165
명신산업,정보기술,2025-03-26,매도,9006.4,8439.93,8895.07,9063.27,9844.93,0.1738692865040539,0.3119246197774281,0.5529589426291588,1.0445812385302549,0.05392698754610517,0.11760707504710544,-0.06368008750100027,0.16647057499292056,0.7417452369158601,-0.5752746619229396,0.10678499438452993,0.5584593868488605,-0.4516743924643306
한세실업,기타,2025-03-26,매도,10907.09,10145.25,10325.9,13977.05,11295.74,0.1738692865040539,0.3119246197774281,0.5529589426291588,1.0445812385302549,0.01780636258347499,0.11760707504710544,-0.09980071246363045,0.1134018382987112,0.7417452369158601,-0.6283433986171489,0.09392304786991934,0.5584593868488605,-0.4645363389789412
이수페타시스,정보기술,2025-03-24,매수,37730.64,45508.8,76546.6,121157.2,129241.0,0.1452848489638074,0.3178410195234023,0.5275239429071199,1.1896150425950047,0.6820175438596492,0.15066659679966476,0.5313509470599844,1.8399122807017543,0.9118519245024952,0.9280603561992591,0.6883963494132984,0.6615168371271976,0.02687951228610086
한국콜마,소재,2025-03-24,매수,64690.13,87737.23,79824.06,62118.35,69042.38,0.1452848489638074,0.3178410195234023,0.5275239429071199,1.1896150425950047,-0.09019170083213247,0.15066659679966476,-0.24085829763179722,-0.21307773222382326,0.9118519245024952,-1.1249296567263185,-0.1350680484054556,0.6615168371271976,-0.7965848855326532
덕산네오룩스,정보기술,2025-03-21,매수,29500.0,36350.0,47000.0,38250.0,47600.0,0.1265961652500494,0.2914234463240306,0.5130281371406192,1.099726590715538,0.29298486932599727,0.14630555842287785,0.14667931090311942,0.30949105914718017,0.863779280883227,-0.5542882217360467,0.01276595744680851,0.6259009364374639,-0.6131349789906554
미래에셋증권,금융,2025-03-21,매수,9433.46,19709.02,21745.15,21152.1,70900.0,0.1265961652500494,0.2914234463240306,0.5130281371406192,1.099726590715538,0.10330955065244243,0.14630555842287785,-0.04299600777043541,2.5973376656982436,0.863779280883227,1.7335583848150167,2.260497168334088,0.6259009364374639,1.634596231896624
한올바이오파마,기타,2025-03-21,매도,28550.0,25750.0,32200.0,43500.0,53600.0,0.1265961652500494,0.2914234463240306,0.5130281371406192,1.099726590715538,0.2504854368932039,0.14630555842287785,0.10417987847032606,1.0815533980582523,0.863779280883227,0.21777411717502537,0.6645962732919255,0.6259009364374639,0.03869533685446158
POSCO홀딩스,소재,2025-03-19,매수,302332.41,251727.8,280906.31,316044.28,333500.0,0.1223759681124282,0.2962352514593899,0.556173926062532,1.1113169078209475,0.11591294247198765,0.15490289197776774,-0.038989949505780094,0.32484373994449567,0.8811137870064032,-0.5562700470619075,0.18722858165770645,0.6288068893697214,-0.44157830771201495
피에스케이,산업재,2025-03-18,매수,19482.77,19080.56,28743.46,29773.52,64100.0,0.1279771442349613,0.3043133527629765,0.5658719578099175,1.1005076099436035,0.5064264361213715,0.15632959358198106,0.35009684253939044,2.3594401841455386,0.862189868544057,1.4972503156014816,1.230072510407585,0.6104317306067737,0.6196407798008112
에스앤에스텍,정보기술,2025-03-17,매수,34210.65,40335.7,53780.93,47556.29,86200.0,0.1286901080724103,0.3051377739473727,0.596191140953857,1.1386109133253022,0.33333325069355446,0.15632959358198106,0.1770036571115734,1.1370646846342076,0.894772442878627,0.24229224175558062,0.6027986128168479,0.6386093146757226,-0.035810701858874694
SKC,소재,2025-03-14,매수,136500.0,94600.0,98700.0,114500.0,96800.0,0.1378099358902096,0.2915295946626133,0.614562895013999,1.0464275851230582,0.04334038054968287,0.13510135034295967,-0.0917609697932768,0.023255813953488372,0.7985671600959929,-0.7753113461425045,-0.019250253292806486,0.5844991811106326,-0.6037494344034391
동성화인텍,소재,2025-03-14,매수,24374.29,27131.78,31809.68,26245.45,26100.0,0.1378099358902096,0.2915295946626133,0.614562895013999,1.0464275851230582,0.17241404729066806,0.13510135034295967,0.03731269694770839,-0.0380284669859478,0.7985671600959929,-0.8365956270819407,-0.17949504679078823,0.5844991811106326,-0.7639942279014208
오리온홀딩스,금융,2025-03-14,매도,14460.0,20800.6,20178.97,19318.25,22282.94,0.1378099358902096,0.2915295946626133,0.614562895013999,1.0464275851230582,-0.02988519561935701,0.13510135034295967,-0.16498654596231668,0.07126429045316002,0.7985671600959929,-0.727302869642833,0.10426548034909598,0.5844991811106326,-0.4802337007615366
한화엔진,산업재,2025-03-14,매도,23350.0,29050.0,45700.0,46400.0,48050.0,0.1378099358902096,0.2915295946626133,0.614562895013999,1.0464275851230582,0.5731497418244407,0.13510135034295967,0.438048391481481,0.6540447504302926,0.7985671600959929,-0.1445224096657003,0.05142231947483589,0.5844991811106326,-0.5330768616357967
산일전기,에너지 / 유틸리티,2025-03-13,매수,64900.0,69400.0,104800.0,148000.0,138400.0,0.1295442099129081,0.2667079253121125,0.6143867328284841,1.0406390701095627,0.5100864553314121,0.12143279934990803,0.38865365598150403,0.9942363112391931,0.80660398433356,0.18763232690563314,0.32061068702290074,0.6109783710453665,-0.2903676840224657
롯데케미칼,소재,2025-03-12,매수,72849.05,65987.15,62817.9,72459.25,70769.53,0.1153595285926665,0.2504136220835364,0.6136467742787322,1.0397037376417098,-0.04802829035653143,0.1210857037831361,-0.16911399413966755,0.07247441357900751,0.828741034037122,-0.7562666204581144,0.12658223213447117,0.6312232221550791,-0.5046409900206079
성광벤드,소재,2025-03-12,매도,27341.29,34387.5,35082.2,27291.67,35850.0,0.1153595285926665,0.2504136220835364,0.6136467742787322,1.0397037376417098,0.020202108324245644,0.1210857037831361,-0.10088359545889046,0.04252998909487459,0.828741034037122,-0.7862110449422474,0.021885742627315363,0.6312232221550791,-0.6093374795277637
한솔제지,소재,2025-03-12,매도,8002.7,8373.44,8137.7,8116.63,7807.79,0.1153595285926665,0.2504136220835364,0.6136467742787322,1.0397037376417098,-0.028153303779569767,0.1210857037831361,-0.14923900756270586,-0.06755288149195558,0.828741034037122,-0.8962939155290776,-0.04054093908598251,0.6312232221550791,-0.6717641612410616
해성디에스,정보기술,2025-03-11,매수,27000.82,21246.54,22230.18,52821.27,58300.0,0.1253822153336392,0.2687539265403824,0.6373147610979786,1.2008472187346366,0.04629647933263484,0.12739823790820992,-0.08110175857557508,1.743976195653504,0.9556442146921231,0.7883319809613809,1.6225608609556916,0.7346525379715443,0.8879083229841473
신세계,기타,2025-03-10,매수,152893.08,175154.95,167967.59,238265.88,332292.28,0.1110260072906239,0.2525687628896432,0.595108126018622,1.1723941252908705,-0.04103429563366616,0.1273982379082097,-0.16843253354187587,0.8971332525857819,0.9553044762548142,-0.05817122366903227,0.9783118874301884,0.7343511906517728,0.2439606967784156
코스모신소재,소재,2025-03-10,매수,50500.0,35000.0,40950.0,50600.0,49050.0,0.1110260072906239,0.2525687628896432,0.595108126018622,1.1723941252908705,0.17,0.1273982379082097,0.04260176209179031,0.4014285714285714,0.9553044762548142,-0.5538759048262427,0.1978021978021978,0.7343511906517728,-0.536548992849575
한솔케미칼,소재,2025-03-07,매수,118172.72,138017.94,160806.27,243240.53,311605.47,0.0969658707121723,0.2422253913185258,0.5584010649890562,1.2593935589038263,0.16511136160994713,0.1324193618822871,0.03269199972766004,1.25771714894455,1.059675345630382,0.19804180331416799,0.9377694041407714,0.8188273840592293,0.11894202008154209
이마트,기타,2025-03-07,매수,81359.21,84585.72,72112.24,80103.06,98228.57,0.0969658707121723,0.2422253913185258,0.5584010649890562,1.2593935589038263,-0.14746555328724512,0.1324193618822871,-0.2798849151695322,0.1612902272393024,1.059675345630382,-0.8983851183910796,0.362162234871639,0.8188273840592293,-0.45666514918759027
금호석유화학,소재,2025-03-07,매수,121195.84,116166.55,105121.86,117645.76,138500.0,0.0969658707121723,0.2422253913185258,0.5584010649890562,1.2593935589038263,-0.09507633651855893,0.1324193618822871,-0.22749569840084602,0.19225370814576137,1.059675345630382,-0.8674216374846206,0.3175185446680643,0.8188273840592293,-0.501308839391165
현대제철,소재,2025-03-07,매수,30534.08,27747.86,32282.14,30015.0,40808.57,0.0969658707121723,0.2422253913185258,0.5584010649890562,1.2593935589038263,0.16341007919169256,0.1324193618822871,0.030990717309405474,0.4706925146659958,1.059675345630382,-0.5889828309643862,0.2641222050334953,0.8188273840592293,-0.554705179025734
카카오뱅크,금융,2025-03-07,매수,22671.32,23851.61,23458.18,21589.39,25500.0,0.0969658707121723,0.2422253913185258,0.5584010649890562,1.2593935589038263,-0.01649490327906587,0.1324193618822871,-0.14891426516135295,0.06911021939399475,1.059675345630382,-0.9905651262363873,0.08704085312671314,0.8188273840592293,-0.7317865309325161
일진전기,기타,2025-03-07,매수,26941.45,29318.63,35905.42,53090.5,83200.0,0.0969658707121723,0.2422253913185258,0.5584010649890562,1.2593935589038263,0.22466227105427494,0.1324193618822871,0.09224290917198785,1.8377860766345493,1.059675345630382,0.7781107310041673,1.3171989075743997,0.8188273840592293,0.49837152351517044
화승엔터프라이즈,기타,2025-03-06,매도,8712.0,7672.5,6702.3,4935.15,5220.0,0.0755699111946217,0.2314259230354652,0.5217883403742114,1.248272760174872,-0.1264516129032258,0.14490551494485016,-0.271357127848076,-0.3196480938416422,1.0903083442318913,-1.4099564380735334,-0.22116288438297302,0.8257474673205507,-1.0469103517035236
넥센타이어,기타,2025-03-06,매도,5021.53,6564.31,5601.54,7128.35,8246.71,0.0755699111946217,0.2314259230354652,0.5217883403742114,1.248272760174872,-0.1466673572698426,0.14490551494485016,-0.29157287221469275,0.2562950256767274,1.0903083442318913,-0.8340133185551639,0.4722219246849972,0.8257474673205507,-0.3535255426355535
세아제강,소재,2025-03-05,매수,167179.38,150316.45,126400.29,113625.79,124575.36,0.0831506666284918,0.2286045179946746,0.5325141008388925,1.2641188765138718,-0.15910540729241554,0.134287736551864,-0.2933931438442795,-0.17124599469984828,1.0903083442318913,-1.2615543389317396,-0.014437704217292485,0.8428378240130205,-0.857275528230313
HL만도,정보기술,2025-03-05,매수,40464.97,33061.41,35130.82,50454.37,56761.17,0.0831506666284918,0.2286045179946746,0.5325141008388925,1.2641188765138718,0.06259291421630221,0.134287736551864,-0.07169482233556178,0.7168405703205033,1.0903083442318913,-0.37346777391138797,0.6157086569570537,0.8428378240130205,-0.22712916705596686
영원무역홀딩스,금융,2025-03-05,매도,83674.18,120737.25,128162.78,163578.3,239430.73,0.0831506666284918,0.2286045179946746,0.5325141008388925,1.2641188765138718,0.06150156641798615,0.134287736551864,-0.07278617013387784,0.9830725811628144,1.0903083442318913,-0.1072357630690769,0.8681767826821485,0.8428378240130205,0.025338958669127942
